Surface ID;Building ID;Surface Type;Surface Construction Type;Window Ratio;Wall area (without window);Window area;Wall U-Value (without window);Window Construction Type;Window U-Value;Building Parent ID
UUID_ee154221-a387-4fb2-8bdc-db1f5450a191;DEBW_52210003sUv;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210003sUv
UUID_8c71e40d-2652-46d8-98af-6f4eaa8ddd02;DEBW_52210003sUv;GROUND;150;0,00;94,38;0,00;0,62;;;DEBW_52210003sUv
UUID_cd666d7a-5239-4ac2-ba18-6be0f3363ac9;DEBW_52210003sUv;WALL;199;0,27;1,46;0,54;0,83;;2,57;DEBW_52210003sUv
UUID_93990652-a4fa-4a73-9c20-e5205d3de218;DEBW_52210003sUv;WALL;199;0,27;23,49;8,69;0,83;;2,57;DEBW_52210003sUv
UUID_944a0e59-3c88-497a-9b38-c3344eb89c54;DEBW_52210003sUv;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210003sUv
UUID_bdda0c09-275c-413f-9608-207e3a2703d4;DEBW_522100050H1;WALL;199;0,14;9,20;1,50;0,83;;2,57;DEBW_522100050H1
UUID_3a3d488c-fea2-4a34-823c-ff59da7a22c1;DEBW_522100050H1;WALL;199;0,14;21,09;3,43;0,83;;2,57;DEBW_522100050H1
UUID_73e5d5b3-c11b-4d8c-b892-205622193a46;DEBW_522100050H1;ROOF;226;0,10;16,18;1,80;0,43;;2,57;DEBW_522100050H1
UUID_f6f3cd91-8940-459c-8101-88111e0fa0e5;DEBW_522100050H1;GROUND;150;0,00;29,25;0,00;0,62;;;DEBW_522100050H1
UUID_85915ac5-79e0-49f8-9a60-0be6f87a37c6;DEBW_522100050H1;WALL;199;0,14;8,71;1,42;0,83;;2,57;DEBW_522100050H1
UUID_60805904-d430-4cd6-bff7-c4457d366625;DEBW_522100050H1;WALL;199;0,14;9,26;1,51;0,83;;2,57;DEBW_522100050H1
UUID_ae0b8db5-b009-4abc-bc88-62090378c215;DEBW_522100050H1;WALL;199;0,14;25,01;4,07;0,83;;2,57;DEBW_522100050H1
UUID_9507a7e5-5c0c-4be4-a9e0-6e79c5d62f5a;DEBW_522100050H1;WALL;199;0,14;0,51;0,08;0,83;;2,57;DEBW_522100050H1
UUID_a5b8b6d8-906b-4270-b72c-e9a85c0f1fbc;DEBW_522100050H1;WALL;199;0,14;9,48;1,54;0,83;;2,57;DEBW_522100050H1
UUID_d0a3effd-a915-427e-ac3d-9c91ebbe41e7;DEBW_522100050H1;WALL;199;0,14;5,07;0,83;0,83;;2,57;DEBW_522100050H1
UUID_a4e49e54-2785-4b03-b819-9823fbfecd87;DEBW_522100050H1;ROOF;226;0,10;18,67;2,07;0,43;;2,57;DEBW_522100050H1
UUID_09da1a37-2b27-40be-89de-b05a5e37dfdd;DEBW_52210004zEf;WALL;199;0,14;12,92;2,10;0,83;;2,57;DEBW_52210004zEf
UUID_bbc1b103-f3e0-4868-affc-e28a99956a25;DEBW_52210004zEf;WALL;199;0,14;6,98;1,14;0,83;;2,57;DEBW_52210004zEf
UUID_c19897b6-226d-4c01-91a9-ddc74fe9bf08;DEBW_52210004zEf;WALL;199;0,14;2,03;0,33;0,83;;2,57;DEBW_52210004zEf
UUID_263a29e0-15ed-4e1e-880c-d705de4b1ce0;DEBW_52210004zEf;WALL;199;0,14;11,17;1,82;0,83;;2,57;DEBW_52210004zEf
UUID_cc088961-f7ee-4d1d-8df7-8aa74b238afc;DEBW_52210004zEf;WALL;199;0,14;0,30;0,05;0,83;;2,57;DEBW_52210004zEf
UUID_6d67854a-1ea0-4b74-993e-4ec5405da573;DEBW_52210004zEf;WALL;199;0,14;0,64;0,10;0,83;;2,57;DEBW_52210004zEf
UUID_022ba054-4354-4ea4-a461-b2325037904f;DEBW_52210004zEf;WALL;199;0,14;8,03;1,31;0,83;;2,57;DEBW_52210004zEf
UUID_31559bb6-4760-4297-9aaa-9b62131df2cc;DEBW_52210004zEf;GROUND;150;0,00;62,80;0,00;0,62;;;DEBW_52210004zEf
UUID_4279143d-5e1f-4afe-8b3f-5750621ac109;DEBW_52210004zEf;WALL;199;0,14;7,23;1,18;0,83;;2,57;DEBW_52210004zEf
UUID_690e9e4e-23b3-468d-87cd-3b247dbd59a4;DEBW_52210004zEf;WALL;199;0,14;9,77;1,59;0,83;;2,57;DEBW_52210004zEf
UUID_2fb1c8d9-914a-4bc7-8aff-33106431f065;DEBW_52210004zEf;WALL;199;0,14;8,25;1,34;0,83;;2,57;DEBW_52210004zEf
UUID_efae0e44-c0cd-45be-84ea-57257dceda76;DEBW_52210004zEf;WALL;199;0,14;6,32;1,03;0,83;;2,57;DEBW_52210004zEf
UUID_eb14ec8b-26ce-4fe7-8b75-90a2e4836db7;DEBW_52210004zEf;ROOF;226;0,10;56,52;6,28;0,43;;2,57;DEBW_52210004zEf
UUID_b035be15-926e-4f24-a9ba-305e23ce23d4;DEBW_52210004H2p;GROUND;150;0,00;77,55;0,00;0,62;;;DEBW_52210004H2p
UUID_62c20912-8f7d-4341-ad30-7ca974ac21a9;DEBW_52210004H2p;WALL;199;0,27;0,61;0,23;0,83;;2,57;DEBW_52210004H2p
UUID_29e73814-44bd-41ed-88f3-f7c23141a6b9;DEBW_52210004H2p;WALL;199;0,27;0,62;0,23;0,83;;2,57;DEBW_52210004H2p
UUID_e6ef2456-41db-465f-8a04-fdc1fbbc7a93;DEBW_52210004H2p;WALL;199;0,27;0,09;0,03;0,83;;2,57;DEBW_52210004H2p
UUID_8bdf03bd-882b-4143-ab48-a106f626da40;DEBW_52210004H2p;WALL;199;0,27;0,55;0,20;0,83;;2,57;DEBW_52210004H2p
UUID_ef6f7f61-7037-4e1d-bffb-86f1820d4a70;DEBW_52210004H2p;WALL;199;0,27;0,67;0,25;0,83;;2,57;DEBW_52210004H2p
UUID_dd719c46-7d12-422e-a324-12b329561c1b;DEBW_52210004H2p;WALL;199;0,27;0,69;0,26;0,83;;2,57;DEBW_52210004H2p
UUID_3b510679-0a6c-4204-904a-52619550a532;DEBW_52210004H2p;WALL;199;0,27;2,26;0,84;0,83;;2,57;DEBW_52210004H2p
UUID_11c2cf6f-508d-48b6-9ac3-ce0dc413bd7b;DEBW_52210004H2p;ROOF;226;0,10;69,80;7,76;0,43;;2,57;DEBW_52210004H2p
UUID_a276fc91-34ec-4b42-82be-fa57117b7837;DEBW_52210004H2p;WALL;199;0,27;1,42;0,52;0,83;;2,57;DEBW_52210004H2p
UUID_cfa16ba0-287d-4e05-9fab-7d7df199c92f;DEBW_52210004H2p;WALL;199;0,27;9,95;3,68;0,83;;2,57;DEBW_52210004H2p
UUID_4b260f7a-9a84-4bdd-9cb7-3b3bdf2a3773;DEBW_52210004H2p;WALL;199;0,27;3,30;1,22;0,83;;2,57;DEBW_52210004H2p
UUID_7e98be49-6a64-4920-80c0-fffbf2717ff5;DEBW_52210004H2p;WALL;199;0,27;10,11;3,74;0,83;;2,57;DEBW_52210004H2p
UUID_13d77e17-63af-4a9e-8628-b2a1b9da820c;DEBW_52210004H2p;WALL;199;0,27;4,97;1,84;0,83;;2,57;DEBW_52210004H2p
UUID_e221cf50-7e44-4d9e-96a8-b8368cef7263;DEBW_52210004H2p;WALL;199;0,27;6,73;2,49;0,83;;2,57;DEBW_52210004H2p
UUID_a7331d95-a8c3-47c9-ad29-2da4a433deb7;DEBW_52210004H2p;WALL;199;0,27;0,46;0,17;0,83;;2,57;DEBW_52210004H2p
UUID_3c212be4-b003-4c4c-a930-c22d786f75d9;DEBW_52210004H2p;WALL;199;0,27;1,86;0,69;0,83;;2,57;DEBW_52210004H2p
UUID_c024c560-92c2-4480-93a7-5486d0e9fbb4;DEBW_52210004H2p;WALL;199;0,27;2,05;0,76;0,83;;2,57;DEBW_52210004H2p
UUID_45c1b38f-486b-410e-b687-3a9ccf3a5ec5;DEBW_52210004H2p;WALL;199;0,27;1,19;0,44;0,83;;2,57;DEBW_52210004H2p
UUID_73ab3a84-94bd-43d6-b8b1-7f3914a7bbcb;DEBW_52210004H2p;WALL;199;0,27;9,26;3,42;0,83;;2,57;DEBW_52210004H2p
UUID_ebdf96db-3650-48ac-aa1d-e25f32c47569;DEBW_52210004H2p;WALL;199;0,27;3,87;1,43;0,83;;2,57;DEBW_52210004H2p
UUID_9ea794d3-93b7-4217-89d2-296da92dece4;DEBW_52210005197;WALL;199;0,14;20,19;3,29;0,83;;2,57;DEBW_52210005197
UUID_35526857-dfe2-4084-bbf8-f4f6049f8dbe;DEBW_52210005197;WALL;199;0,14;8,76;1,43;0,83;;2,57;DEBW_52210005197
UUID_ed34780f-943d-42c7-8c76-01a73e25350f;DEBW_52210005197;WALL;199;0,14;0,38;0,06;0,83;;2,57;DEBW_52210005197
UUID_0c092bcf-378c-4302-8f13-8ce156a04fea;DEBW_52210005197;WALL;199;0,14;1,22;0,20;0,83;;2,57;DEBW_52210005197
UUID_b0b9b9ab-eefd-43f5-9916-3870743cbc42;DEBW_52210005197;WALL;199;0,14;12,13;1,97;0,83;;2,57;DEBW_52210005197
UUID_3bfdfd85-2424-48ee-9851-af488df5993e;DEBW_52210005197;GROUND;150;0,00;7,15;0,00;0,62;;;DEBW_52210005197
UUID_dacb9750-f1e3-4ccf-ae8a-621434394741;DEBW_52210005197;WALL;199;0,14;5,08;0,83;0,83;;2,57;DEBW_52210005197
UUID_505beabc-1c65-4386-8ab1-ab41f7d4b5bd;DEBW_52210005197;WALL;199;0,14;3,24;0,53;0,83;;2,57;DEBW_52210005197
UUID_8c597d85-55e7-4281-b649-3d4539e566bf;DEBW_52210005197;ROOF;226;0,10;6,63;0,74;0,43;;2,57;DEBW_52210005197
UUID_f934a793-2fac-4664-9348-10b4fe99d97f;DEBW_52210005197;GROUND;150;0,00;37,29;0,00;0,62;;;DEBW_52210005197
UUID_5e981110-9c4c-42ef-abe5-499706c72071;DEBW_52210005197;ROOF;226;0,10;35,66;3,96;0,43;;2,57;DEBW_52210005197
UUID_feb8e689-95ec-4e76-bd55-18b4efd300e2;DEBW_52210005197;WALL;199;0,14;0,49;0,08;0,83;;2,57;DEBW_52210005197
UUID_7a650273-7d6d-49b3-994f-e3093a9d8878;DEBW_52210005197;WALL;199;0,14;2,59;0,42;0,83;;2,57;DEBW_52210005197
UUID_f29c73f0-0931-4bf8-9285-c76814871f1b;DEBW_52210005197;WALL;199;0,14;1,84;0,30;0,83;;2,57;DEBW_52210005197
UUID_02875b4d-710e-4342-8322-79313c4190e9;DEBW_52210005ykq;WALL;199;0,27;7,94;2,94;0,83;;2,57;DEBW_52210005ykq
UUID_2b0bd8d2-5c9b-4038-8bc9-0d09e05be816;DEBW_52210005ykq;WALL;199;0,27;7,07;2,62;0,83;;2,57;DEBW_52210005ykq
UUID_63d142e1-615a-42f3-a230-7518fc5d87b9;DEBW_52210005ykq;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005ykq
UUID_5806e3f1-a24a-4123-ad64-2afc6f054602;DEBW_52210005ykq;WALL;199;0,27;3,13;1,16;0,83;;2,57;DEBW_52210005ykq
UUID_550a11bd-133c-4a0d-9199-96cd2e9037f3;DEBW_52210005ykq;GROUND;150;0,00;11,33;0,00;0,62;;;DEBW_52210005ykq
UUID_1387c89c-fdb3-4e7c-818e-86514be1a871;DEBW_52210005ykq;WALL;199;0,27;6,75;2,50;0,83;;2,57;DEBW_52210005ykq
UUID_3d9900ed-4df7-48cf-938f-782eb1a9f4ca;DEBW_52210005ykq;ROOF;226;0,10;4,84;0,54;0,43;;2,57;DEBW_52210005ykq
UUID_11d5841c-64ce-42ee-ae3a-b30b8addfdbe;DEBW_52210005ykq;ROOF;226;0,10;5,80;0,64;0,43;;2,57;DEBW_52210005ykq
UUID_d2892699-7cc9-4284-96a6-73c04dbe9fd2;DEBW_52210005ykq;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005ykq
UUID_4bf8b8e1-e15e-456a-b1a0-4e59c84cd27e;DEBW_52210005hTR;WALL;199;0,27;10,29;3,81;0,83;;2,57;DEBW_52210005hTR
UUID_8007acc9-3551-408a-b8a9-ff549678cc78;DEBW_52210005hTR;GROUND;150;0,00;19,80;0,00;0,62;;;DEBW_52210005hTR
UUID_4a64eab0-b5a1-4702-b953-c1b7bec29a29;DEBW_52210005hTR;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005hTR
UUID_ee9c0aa9-3023-44e7-8692-36163ffd3b84;DEBW_52210005hTR;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005hTR
UUID_8d12a143-9afa-4eea-a585-c3ec4445f215;DEBW_52210005hTR;ROOF;226;0,10;8,11;0,90;0,43;;2,57;DEBW_52210005hTR
UUID_08067f2c-527b-451e-9cb4-e7d5b6ddaa89;DEBW_52210005hTR;WALL;199;0,27;1,28;0,47;0,83;;2,57;DEBW_52210005hTR
UUID_fcf890c8-ca74-4638-9ee8-e82e59c6aa0d;DEBW_52210005hTR;WALL;199;0,27;0,86;0,32;0,83;;2,57;DEBW_52210005hTR
UUID_cba1634b-87dd-497f-896c-09b20a07056c;DEBW_52210005hTR;WALL;199;0,27;10,96;4,06;0,83;;2,57;DEBW_52210005hTR
UUID_a61cac5a-47f2-467f-8404-c798cff2ead6;DEBW_52210005hTR;ROOF;226;0,10;12,07;1,34;0,43;;2,57;DEBW_52210005hTR
UUID_add505c1-5933-4bbc-be41-73a7d8feaa54;DEBW_522100051BJ;WALL;199;0,14;11,79;1,92;0,83;;2,57;DEBW_522100051BJ
UUID_110d74e5-ea3d-4bd7-a6e1-ba0d8f2c1c4b;DEBW_522100051BJ;ROOF;226;0,10;5,17;0,57;0,43;;2,57;DEBW_522100051BJ
UUID_1025facb-1650-48da-9726-59c7844e005b;DEBW_522100051BJ;ROOF;226;0,10;5,18;0,58;0,43;;2,57;DEBW_522100051BJ
UUID_7711aef7-7637-46e8-981d-793ee99a3885;DEBW_522100051BJ;GROUND;150;0,00;7,81;0,00;0,62;;;DEBW_522100051BJ
UUID_a57d1683-ebd9-4d57-9eb1-1d68bed6a721;DEBW_522100051BJ;WALL;199;0,14;5,57;0,91;0,83;;2,57;DEBW_522100051BJ
UUID_9340e1db-b067-463f-9c76-e609df6e34e1;DEBW_522100051BJ;WALL;199;0,14;5,36;0,87;0,83;;2,57;DEBW_522100051BJ
UUID_e42fde3c-1a34-405d-910f-5f8ba304efbf;DEBW_522100051BJ;WALL;199;0,14;5,25;0,85;0,83;;2,57;DEBW_522100051BJ
UUID_9488a23b-1777-4c5f-a51b-f039aaa141a4;DEBW_522100051BJ;WALL;199;0,14;11,72;1,91;0,83;;2,57;DEBW_522100051BJ
UUID_06b575bd-d9b3-491f-9f37-acb333148bd2;DEBW_522100051BJ;WALL;199;0,14;5,26;0,86;0,83;;2,57;DEBW_522100051BJ
UUID_0453ff21-9eec-419c-9aa5-f542556d220c;DEBW_522100050Oj;ROOF;226;0,10;43,52;4,84;0,43;;2,57;DEBW_522100050Oj
UUID_6fd2a92b-8f96-430c-a177-35ed1ecac079;DEBW_522100050Oj;WALL;199;0,18;0,20;0,04;0,83;;2,57;DEBW_522100050Oj
UUID_dd0b3a87-1e79-4e0d-8f15-08af339582eb;DEBW_522100050Oj;WALL;199;0,18;55,32;12,14;0,83;;2,57;DEBW_522100050Oj
UUID_0bdaeb82-9184-4e18-969c-6d8d079a67b5;DEBW_522100050Oj;WALL;199;0,18;37,83;8,30;0,83;;2,57;DEBW_522100050Oj
UUID_c1dd7af3-accd-4327-a8db-b782f309e076;DEBW_522100050Oj;WALL;199;0,18;37,85;8,31;0,83;;2,57;DEBW_522100050Oj
UUID_f18c336f-ff7d-4332-892e-d2b146ea885d;DEBW_522100050Oj;ROOF;226;0,10;43,50;4,83;0,43;;2,57;DEBW_522100050Oj
UUID_57e53f6e-14cb-40c4-93a3-be133a08a6e8;DEBW_522100050Oj;WALL;199;0,18;55,43;12,17;0,83;;2,57;DEBW_522100050Oj
UUID_117ab5be-38ab-4503-b4b6-c97309c912e5;DEBW_522100050Oj;WALL;199;0,18;0,10;0,02;0,83;;2,57;DEBW_522100050Oj
UUID_ca72e88a-9fdf-4366-b650-fe109f00acda;DEBW_522100050Oj;GROUND;150;0,00;72,88;0,00;0,62;;;DEBW_522100050Oj
UUID_0299fa57-26f2-4e02-bcc7-4614a3df3daa;DEBW_522100051D8;WALL;199;0,14;18,76;3,05;0,83;;2,57;DEBW_522100051D8
UUID_31202ab6-eda1-4cfc-81ea-d2b0a2d959ba;DEBW_522100051D8;GROUND;150;0,00;55,70;0,00;0,62;;;DEBW_522100051D8
UUID_bc7794b0-aaf1-490f-bf15-7b180d1f6178;DEBW_522100051D8;ROOF;226;0,10;51,35;5,71;0,43;;2,57;DEBW_522100051D8
UUID_95a87917-17a7-47df-983c-65c14cf23c6b;DEBW_522100051D8;WALL;199;0,14;65,41;10,65;0,83;;2,57;DEBW_522100051D8
UUID_3e885a43-aa90-49d8-95b6-df5d9fec5263;DEBW_522100051D8;WALL;199;0,14;5,49;0,89;0,83;;2,57;DEBW_522100051D8
UUID_7cf0826c-802a-42ac-ae32-97957e1beb62;DEBW_522100051D8;WALL;199;0,14;59,57;9,70;0,83;;2,57;DEBW_522100051D8
UUID_93e1c4ba-f2b4-4c63-8072-62424f489686;DEBW_522100051D8;WALL;199;0,14;21,92;3,57;0,83;;2,57;DEBW_522100051D8
UUID_568a020a-f030-477c-84aa-97174769654b;DEBW_52210004HDI;WALL;199;0,27;6,16;2,28;0,83;;2,57;DEBW_52210004HDI
UUID_df1b3f8e-7ad1-4c07-bfea-d17bb097a61e;DEBW_52210004HDI;ROOF;226;0,10;0,12;0,01;0,43;;2,57;DEBW_52210004HDI
UUID_aca7d38e-e50b-4328-90b0-bfecb589c26e;DEBW_52210004HDI;ROOF;226;0,10;8,35;0,93;0,43;;2,57;DEBW_52210004HDI
UUID_4b9f3a25-6e98-40ce-96dc-4beff778ef11;DEBW_52210004HDI;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004HDI
UUID_0a84bf60-5f63-4b58-95a1-8de80ba3d69f;DEBW_52210004HDI;WALL;199;0,27;6,01;2,22;0,83;;2,57;DEBW_52210004HDI
UUID_07a996ee-e336-4653-a26e-584d59b42580;DEBW_52210004HDI;WALL;199;0,27;0,46;0,17;0,83;;2,57;DEBW_52210004HDI
UUID_0f6b66a1-ecf6-41a0-b458-d6e9f33de9ac;DEBW_52210004HDI;GROUND;150;0,00;19,60;0,00;0,62;;;DEBW_52210004HDI
UUID_a5002f4d-36e0-47f3-a560-02c50ca66e4c;DEBW_52210004HDI;WALL;199;0,27;8,12;3,00;0,83;;2,57;DEBW_52210004HDI
UUID_81d44f7d-f238-4330-af28-4e83fe04bc01;DEBW_52210004HDI;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004HDI
UUID_bf7f52f0-2a12-42af-8db9-5c496f25ea5a;DEBW_52210004HDI;ROOF;226;0,10;10,49;1,17;0,43;;2,57;DEBW_52210004HDI
UUID_21e4571a-7862-4798-a47e-4df23903b85e;DEBW_52210005hn1;WALL;199;0,18;5,66;1,24;0,83;;2,57;DEBW_52210005hn1
UUID_c7525b9d-b27d-4283-b4b3-dd4e6fd56fed;DEBW_52210005hn1;WALL;199;0,18;38,22;8,39;0,83;;2,57;DEBW_52210005hn1
UUID_77cec463-94ba-4515-b76a-8626509b634e;DEBW_52210005hn1;ROOF;226;0,10;13,82;1,54;0,43;;2,57;DEBW_52210005hn1
UUID_6ea42f84-db00-4c59-b445-f0e4ae816651;DEBW_52210005hn1;GROUND;150;0,00;10,37;0,00;0,62;;;DEBW_52210005hn1
UUID_d225b2c8-b169-42da-9ae3-77d848b67af6;DEBW_52210005hn1;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210005hn1
UUID_f9c7104f-1f34-4ef0-bb28-242660d2d853;DEBW_52210005hn1;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210005hn1
UUID_d0d8961e-adaf-437d-aa4c-cfe651f71226;DEBW_52210005hn1;WALL;199;0,18;7,13;1,56;0,83;;2,57;DEBW_52210005hn1
UUID_d5bc0665-c9b2-4847-ad3e-16602f12b9af;DEBW_52210005hn1;WALL;199;0,18;1,65;0,36;0,83;;2,57;DEBW_52210005hn1
UUID_0b7241ec-9253-4713-8ba3-e0eee563d0d7;DEBW_52210005hn1;WALL;199;0,18;12,11;2,66;0,83;;2,57;DEBW_52210005hn1
UUID_6d2f3acc-7fed-4f44-89ca-c84848795663;DEBW_52210005hn1;WALL;199;0,18;0,04;0,01;0,83;;2,57;DEBW_52210005hn1
UUID_221730c3-0da3-40cd-b36b-854bced94cc1;DEBW_52210004Ihn;WALL;199;0,18;27,71;6,08;0,83;;2,57;DEBW_52210004Ihn
UUID_a7df660e-168e-4c01-8bbc-4875269ffef2;DEBW_52210004Ihn;WALL;199;0,18;44,38;9,74;0,83;;2,57;DEBW_52210004Ihn
UUID_9613363e-4383-47b0-b966-75cdf47a4ddf;DEBW_52210004Ihn;WALL;199;0,18;6,04;1,32;0,83;;2,57;DEBW_52210004Ihn
UUID_c6c2b8d2-1acf-4cfc-8900-eaa5fd57a220;DEBW_52210004Ihn;WALL;199;0,18;9,69;2,13;0,83;;2,57;DEBW_52210004Ihn
UUID_3c00e486-3ec7-4e4a-9e99-8f2911253501;DEBW_52210004Ihn;WALL;199;0,18;26,72;5,87;0,83;;2,57;DEBW_52210004Ihn
UUID_8c0d1e1b-20ee-4557-9781-66c4ae95c5ea;DEBW_52210004Ihn;WALL;199;0,18;3,81;0,84;0,83;;2,57;DEBW_52210004Ihn
UUID_7be69bae-78cb-4562-af47-6495a175f79a;DEBW_52210004Ihn;WALL;199;0,18;20,89;4,58;0,83;;2,57;DEBW_52210004Ihn
UUID_134910f2-78cb-468f-adb7-99d8bfa55e79;DEBW_52210004Ihn;WALL;199;0,18;43,26;9,50;0,83;;2,57;DEBW_52210004Ihn
UUID_75452e34-7c09-4843-89af-dfb57f30d4f5;DEBW_52210004Ihn;WALL;199;0,18;9,64;2,12;0,83;;2,57;DEBW_52210004Ihn
UUID_32c49b6e-b66b-4b47-95a9-c5e1aab2bdac;DEBW_52210004Ihn;WALL;199;0,18;6,22;1,36;0,83;;2,57;DEBW_52210004Ihn
UUID_a402aeeb-1ae5-45da-8ad7-461a344ee750;DEBW_52210004Ihn;WALL;199;0,18;5,53;1,21;0,83;;2,57;DEBW_52210004Ihn
UUID_9357c98e-23e8-45f8-8108-e4e18dd8dd84;DEBW_52210004Ihn;WALL;199;0,18;9,74;2,14;0,83;;2,57;DEBW_52210004Ihn
UUID_bfe9977b-8266-460d-bd52-d436b98ae2f3;DEBW_52210004Ihn;WALL;199;0,18;32,27;7,08;0,83;;2,57;DEBW_52210004Ihn
UUID_2ad000a7-b401-47e0-8b59-fe15586329bc;DEBW_52210004Ihn;WALL;199;0,18;19,47;4,27;0,83;;2,57;DEBW_52210004Ihn
UUID_599ad08c-0b75-42b0-b22a-f7d81a4cc441;DEBW_52210004Ihn;WALL;199;0,18;5,58;1,22;0,83;;2,57;DEBW_52210004Ihn
UUID_44f75b68-514c-48ea-8fc3-3114d86f4c8e;DEBW_52210004Ihn;WALL;199;0,18;23,89;5,24;0,83;;2,57;DEBW_52210004Ihn
UUID_4c91f452-0390-45dd-bd13-2e015e6dd7b6;DEBW_52210004Ihn;WALL;199;0,18;30,32;6,66;0,83;;2,57;DEBW_52210004Ihn
UUID_d357fa67-b50e-4c1b-bfa9-fbecb8e332f7;DEBW_52210004Ihn;WALL;199;0,18;19,72;4,33;0,83;;2,57;DEBW_52210004Ihn
UUID_bb008be8-367d-4fd5-929e-b3edfdfa6b1a;DEBW_52210004Ihn;WALL;199;0,18;9,65;2,12;0,83;;2,57;DEBW_52210004Ihn
UUID_f0a4765f-3261-431b-bc9d-7656883e47ad;DEBW_52210004Ihn;WALL;199;0,18;1,10;0,24;0,83;;2,57;DEBW_52210004Ihn
UUID_30874023-f310-45fb-9d69-68e916b74eb7;DEBW_52210004Ihn;ROOF;226;0,10;95,47;10,61;0,43;;2,57;DEBW_52210004Ihn
UUID_aef5381e-5160-4df0-ac1b-c72631b40d56;DEBW_52210004Ihn;ROOF;226;0,10;99,42;11,05;0,43;;2,57;DEBW_52210004Ihn
UUID_59779cca-d59e-4a57-96a2-d0fb34a9276d;DEBW_52210004Ihn;WALL;199;0,18;4,62;1,01;0,83;;2,57;DEBW_52210004Ihn
UUID_c1e44652-7422-4e4a-b9d2-24b1da687cc7;DEBW_52210004Ihn;WALL;199;0,18;0,70;0,15;0,83;;2,57;DEBW_52210004Ihn
UUID_eed9d47a-64e2-4dae-af98-4f509218871a;DEBW_52210004Ihn;WALL;199;0,18;43,28;9,50;0,83;;2,57;DEBW_52210004Ihn
UUID_9517c0f0-e089-4722-baa2-622df932e04b;DEBW_52210004Ihn;WALL;199;0,18;9,63;2,11;0,83;;2,57;DEBW_52210004Ihn
UUID_e9df25e8-7454-4428-bddb-6bb4e391dc63;DEBW_52210004Ihn;WALL;199;0,18;10,86;2,38;0,83;;2,57;DEBW_52210004Ihn
UUID_bda3c1c6-3729-439a-8c80-58c84678b9fb;DEBW_52210004Ihn;GROUND;150;0,00;166,83;0,00;0,62;;;DEBW_52210004Ihn
UUID_59b419d4-5944-4b49-8a21-a507c3beb7e8;DEBW_52210004Ihn;WALL;199;0,18;32,18;7,06;0,83;;2,57;DEBW_52210004Ihn
UUID_4bf78f83-066b-4cc0-8655-353de5affae3;DEBW_522100051GT;WALL;199;0,14;9,70;1,58;0,83;;2,57;DEBW_522100051GT
UUID_3b257d3d-90c8-4658-b329-7dead75cd42a;DEBW_522100051GT;WALL;199;0,14;2,33;0,38;0,83;;2,57;DEBW_522100051GT
UUID_e29e0884-07af-4512-b220-0c5736c1561a;DEBW_522100051GT;WALL;199;0,14;9,86;1,61;0,83;;2,57;DEBW_522100051GT
UUID_9aee9742-0ca8-4af5-8f7e-2ffcd2d565f5;DEBW_522100051GT;ROOF;226;0,10;21,99;2,44;0,43;;2,57;DEBW_522100051GT
UUID_06260a95-54fa-4658-ac90-04a0f13fa685;DEBW_522100051GT;WALL;199;0,14;4,68;0,76;0,83;;2,57;DEBW_522100051GT
UUID_75d64e11-b190-450f-bbfe-525e1a74d48f;DEBW_522100051GT;GROUND;150;0,00;24,43;0,00;0,62;;;DEBW_522100051GT
UUID_662d9202-3dd9-48d0-bcd5-f8d636d030e3;DEBW_522100051GT;WALL;199;0,14;4,74;0,77;0,83;;2,57;DEBW_522100051GT
UUID_cb76cacf-e604-4ea8-93e4-834cf1c47124;DEBW_522100051GT;WALL;199;0,14;1,75;0,28;0,83;;2,57;DEBW_522100051GT
UUID_6f93640c-9aaf-42f2-a15b-18de1df22276;DEBW_522100051GT;WALL;199;0,14;13,96;2,27;0,83;;2,57;DEBW_522100051GT
UUID_7e091816-d009-4f73-9a50-dbff35c1a8b8;DEBW_522100051GT;WALL;199;0,14;9,83;1,60;0,83;;2,57;DEBW_522100051GT
UUID_dcf6fedf-bca9-4871-af3e-0d1d4b1b70c4;DEBW_52210004HIN;WALL;199;0,27;21,78;8,06;0,83;;2,57;DEBW_52210004HIN
UUID_8506a66b-05d5-4e9b-b05e-2ea5ead4148f;DEBW_52210004HIN;WALL;199;0,27;53,23;19,69;0,83;;2,57;DEBW_52210004HIN
UUID_17fc29ca-122a-45f8-a3aa-b4ecc9cf463f;DEBW_52210004HIN;WALL;199;0,27;0,02;0,01;0,83;;2,57;DEBW_52210004HIN
UUID_991ca369-9909-4f4a-8bf8-26d1602d778f;DEBW_52210004HIN;WALL;199;0,27;52,56;19,44;0,83;;2,57;DEBW_52210004HIN
