Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve;Dhw demand
[yyyy-MM-dd HH:mm:ss];[hoy];[h];[°C];[°C];[kWh/h];[kWh/h];[kWh/h]
2005-06-15 21:00:00;3981;21;20,2;19,7;0,0;110,3;220,0
2005-06-15 22:00:00;3982;22;19,7;19,7;0,0;110,2;132,4
2005-06-15 23:00:00;3983;23;19,5;19,7;0,0;110,1;83,0
2005-06-16 00:00:00;3984;0;18,7;20,9;0,0;110,0;57,4
2005-06-16 01:00:00;3985;1;18,4;20,9;0,0;109,8;31,0
2005-06-16 02:00:00;3986;2;18,0;20,9;0,0;109,7;12,2
2005-06-16 03:00:00;3987;3;17,5;20,9;0,0;109,6;8,8
2005-06-16 04:00:00;3988;4;17,6;20,9;0,0;109,6;26,4
2005-06-16 05:00:00;3989;5;17,2;20,9;0,0;109,6;66,2
2005-06-16 06:00:00;3990;6;17,0;20,9;0,0;109,5;178,9
2005-06-16 07:00:00;3991;7;17,9;20,9;0,0;109,5;191,5
2005-06-16 08:00:00;3992;8;18,9;20,9;0,0;109,4;192,3
2005-06-16 09:00:00;3993;9;20,7;20,9;0,0;109,4;201,6
2005-06-16 10:00:00;3994;10;22,2;20,9;0,0;109,0;192,3
2005-06-16 11:00:00;3995;11;23,3;20,9;0,0;109,0;186,5
2005-06-16 12:00:00;3996;12;23,7;20,9;0,0;109,0;172,6
2005-06-16 13:00:00;3997;13;24,4;20,9;0,0;109,0;151,7
2005-06-16 14:00:00;3998;14;25,3;20,9;0,0;108,6;138,3
2005-06-16 15:00:00;3999;15;25,6;20,9;0,0;108,4;129,1
2005-06-16 16:00:00;4000;16;25,1;20,9;0,0;108,3;134,1
2005-06-16 17:00:00;4001;17;24,1;20,9;0,0;108,3;166,4
2005-06-16 18:00:00;4002;18;23,3;20,9;0,0;108,2;185,6
2005-06-16 19:00:00;4003;19;22,4;20,9;0,0;108,0;229,6
2005-06-16 20:00:00;4004;20;22,1;20,9;0,0;108,0;235,9
2005-06-16 21:00:00;4005;21;20,3;20,9;0,0;107,8;220,0
2005-06-16 22:00:00;4006;22;19,6;20,9;0,0;107,7;132,4
2005-06-16 23:00:00;4007;23;18,9;20,9;0,0;107,6;83,0
2005-06-17 00:00:00;4008;0;18,5;18,1;0,0;107,4;57,4
2005-06-17 01:00:00;4009;1;17,9;18,1;0,0;107,3;31,0
2005-06-17 02:00:00;4010;2;16,7;18,1;0,0;107,1;12,2
2005-06-17 03:00:00;4011;3;17,2;18,1;0,0;107,0;8,8
2005-06-17 04:00:00;4012;4;17,1;18,1;0,0;106,8;26,4
2005-06-17 05:00:00;4013;5;16,9;18,1;0,0;106,8;66,2
2005-06-17 06:00:00;4014;6;17,0;18,1;0,0;106,5;178,9
2005-06-17 07:00:00;4015;7;17,6;18,1;0,0;106,5;191,5
2005-06-17 08:00:00;4016;8;18,1;18,1;0,0;106,3;192,3
2005-06-17 09:00:00;4017;9;18,9;18,1;0,0;106,2;201,6
2005-06-17 10:00:00;4018;10;19,7;18,1;0,0;106,0;192,3
2005-06-17 11:00:00;4019;11;19,5;18,1;0,0;106,0;186,5
2005-06-17 12:00:00;4020;12;19,6;18,1;0,0;106,0;172,6
2005-06-17 13:00:00;4021;13;19,7;18,1;0,0;105,9;151,7
2005-06-17 14:00:00;4022;14;20,2;18,1;0,0;105,9;138,3
2005-06-17 15:00:00;4023;15;19,8;18,1;0,0;105,8;129,1
2005-06-17 16:00:00;4024;16;19,9;18,1;0,0;105,3;134,1
2005-06-17 17:00:00;4025;17;19,3;18,1;0,0;105,0;166,4
2005-06-17 18:00:00;4026;18;18,3;18,1;0,0;105,0;185,6
2005-06-17 19:00:00;4027;19;17,2;18,1;0,0;104,9;229,6
2005-06-17 20:00:00;4028;20;16,6;18,1;0,0;104,8;235,9
2005-06-17 21:00:00;4029;21;16,3;18,1;0,0;104,7;220,0
2005-06-17 22:00:00;4030;22;15,9;18,1;0,0;104,7;132,4
2005-06-17 23:00:00;4031;23;15,3;18,1;0,0;104,6;83,0
2005-06-18 00:00:00;4032;0;14,4;16,7;0,0;104,6;57,4
2005-06-18 01:00:00;4033;1;14,6;16,7;0,0;104,2;31,0
2005-06-18 02:00:00;4034;2;13,3;16,7;0,0;104,2;12,2
2005-06-18 03:00:00;4035;3;12,9;16,7;0,0;104,1;8,8
2005-06-18 04:00:00;4036;4;12,5;16,7;0,0;104,0;26,4
2005-06-18 05:00:00;4037;5;12,5;16,7;0,0;103,8;66,2
2005-06-18 06:00:00;4038;6;12,6;16,7;0,0;103,6;178,9
2005-06-18 07:00:00;4039;7;13,6;16,7;0,0;103,3;191,5
2005-06-18 08:00:00;4040;8;15,2;16,7;0,0;103,3;192,3
2005-06-18 09:00:00;4041;9;16,9;16,7;0,0;103,2;201,6
2005-06-18 10:00:00;4042;10;18,3;16,7;0,0;103,0;192,3
2005-06-18 11:00:00;4043;11;19,0;16,7;0,0;102,7;186,5
2005-06-18 12:00:00;4044;12;19,8;16,7;0,0;102,7;172,6
2005-06-18 13:00:00;4045;13;20,3;16,7;0,0;102,2;151,7
2005-06-18 14:00:00;4046;14;20,8;16,7;0,0;102,1;138,3
2005-06-18 15:00:00;4047;15;21,5;16,7;0,0;101,9;129,1
2005-06-18 16:00:00;4048;16;20,9;16,7;0,0;101,9;134,1
2005-06-18 17:00:00;4049;17;20,1;16,7;0,0;101,9;166,4
2005-06-18 18:00:00;4050;18;19,6;16,7;0,0;101,7;185,6
2005-06-18 19:00:00;4051;19;17,5;16,7;0,0;101,6;229,6
2005-06-18 20:00:00;4052;20;16,9;16,7;0,0;101,4;235,9
2005-06-18 21:00:00;4053;21;16,0;16,7;0,0;101,2;220,0
2005-06-18 22:00:00;4054;22;15,8;16,7;0,0;101,1;132,4
2005-06-18 23:00:00;4055;23;14,8;16,7;0,0;101,1;83,0
2005-06-19 00:00:00;4056;0;14,5;16,2;0,0;101,0;57,4
2005-06-19 01:00:00;4057;1;14,2;16,2;0,0;100,9;31,0
2005-06-19 02:00:00;4058;2;14,6;16,2;0,0;100,6;12,2
2005-06-19 03:00:00;4059;3;13,9;16,2;0,0;100,4;8,8
2005-06-19 04:00:00;4060;4;14,1;16,2;0,0;100,4;26,4
2005-06-19 05:00:00;4061;5;14,0;16,2;0,0;100,4;66,2
2005-06-19 06:00:00;4062;6;14,1;16,2;0,0;100,3;178,9
2005-06-19 07:00:00;4063;7;14,8;16,2;0,0;100,2;191,5
2005-06-19 08:00:00;4064;8;15,3;16,2;0,0;100,1;192,3
2005-06-19 09:00:00;4065;9;15,7;16,2;0,0;100,0;201,6
2005-06-19 10:00:00;4066;10;16,9;16,2;0,0;99,7;192,3
2005-06-19 11:00:00;4067;11;16,9;16,2;0,0;99,7;186,5
2005-06-19 12:00:00;4068;12;17,4;16,2;0,0;99,3;172,6
2005-06-19 13:00:00;4069;13;17,9;16,2;0,0;99,3;151,7
2005-06-19 14:00:00;4070;14;18,5;16,2;0,0;99,1;138,3
2005-06-19 15:00:00;4071;15;18,6;16,2;0,0;99,0;129,1
2005-06-19 16:00:00;4072;16;18,3;16,2;0,0;98,6;134,1
2005-06-19 17:00:00;4073;17;18,4;16,2;0,0;98,5;166,4
2005-06-19 18:00:00;4074;18;18,4;16,2;0,0;98,2;185,6
2005-06-19 19:00:00;4075;19;17,7;16,2;0,0;97,9;229,6
2005-06-19 20:00:00;4076;20;17,1;16,2;0,0;97,9;235,9
2005-06-19 21:00:00;4077;21;16,6;16,2;0,0;97,7;220,0
2005-06-19 22:00:00;4078;22;16,0;16,2;0,0;97,7;132,4
2005-06-19 23:00:00;4079;23;15,3;16,2;0,0;97,5;83,0
2005-06-20 00:00:00;4080;0;14,7;17,5;0,0;97,4;57,4
2005-06-20 01:00:00;4081;1;14,7;17,5;0,0;97,3;31,0
2005-06-20 02:00:00;4082;2;14,9;17,5;0,0;97,3;12,2
2005-06-20 03:00:00;4083;3;14,4;17,5;0,0;97,3;8,8
2005-06-20 04:00:00;4084;4;14,5;17,5;0,0;97,2;26,4
2005-06-20 05:00:00;4085;5;14,7;17,5;0,0;97,1;66,2
2005-06-20 06:00:00;4086;6;14,9;17,5;0,0;97,1;178,9
2005-06-20 07:00:00;4087;7;15,7;17,5;0,0;96,9;191,5
2005-06-20 08:00:00;4088;8;17,0;17,5;0,0;96,8;192,3
2005-06-20 09:00:00;4089;9;17,6;17,5;0,0;96,8;201,6
2005-06-20 10:00:00;4090;10;19,3;17,5;0,0;96,8;192,3
2005-06-20 11:00:00;4091;11;20,2;17,5;0,0;96,6;186,5
2005-06-20 12:00:00;4092;12;20,5;17,5;0,0;96,3;172,6
2005-06-20 13:00:00;4093;13;20,6;17,5;0,0;96,1;151,7
2005-06-20 14:00:00;4094;14;20,8;17,5;0,0;96,1;138,3
2005-06-20 15:00:00;4095;15;20,6;17,5;0,0;96,0;129,1
2005-06-20 16:00:00;4096;16;19,9;17,5;0,0;96,0;134,1
2005-06-20 17:00:00;4097;17;19,6;17,5;0,0;95,9;166,4
2005-06-20 18:00:00;4098;18;18,7;17,5;0,0;95,9;185,6
2005-06-20 19:00:00;4099;19;17,9;17,5;0,0;95,6;229,6
2005-06-20 20:00:00;4100;20;17,7;17,5;0,0;95,5;235,9
2005-06-20 21:00:00;4101;21;17,3;17,5;0,0;95,4;220,0
2005-06-20 22:00:00;4102;22;16,8;17,5;0,0;95,4;132,4
2005-06-20 23:00:00;4103;23;16,7;17,5;0,0;95,3;83,0
2005-06-21 00:00:00;4104;0;15,7;16,0;0,0;95,3;57,4
2005-06-21 01:00:00;4105;1;14,8;16,0;0,0;95,2;31,0
2005-06-21 02:00:00;4106;2;14,4;16,0;0,0;95,1;12,2
2005-06-21 03:00:00;4107;3;14,0;16,0;0,0;95,0;8,8
2005-06-21 04:00:00;4108;4;13,8;16,0;0,0;94,9;26,4
2005-06-21 05:00:00;4109;5;13,8;16,0;0,0;94,9;66,2
2005-06-21 06:00:00;4110;6;14,1;16,0;0,0;94,8;178,9
2005-06-21 07:00:00;4111;7;14,6;16,0;0,0;94,7;191,5
2005-06-21 08:00:00;4112;8;15,3;16,0;0,0;94,7;192,3
2005-06-21 09:00:00;4113;9;15,7;16,0;0,0;94,7;201,6
2005-06-21 10:00:00;4114;10;17,0;16,0;0,0;94,4;192,3
2005-06-21 11:00:00;4115;11;17,9;16,0;0,0;94,4;186,5
2005-06-21 12:00:00;4116;12;18,3;16,0;0,0;94,3;172,6
2005-06-21 13:00:00;4117;13;17,9;16,0;0,0;94,3;151,7
2005-06-21 14:00:00;4118;14;18,1;16,0;0,0;94,2;138,3
2005-06-21 15:00:00;4119;15;18,0;16,0;0,0;94,1;129,1
2005-06-21 16:00:00;4120;16;18,1;16,0;0,0;94,1;134,1
2005-06-21 17:00:00;4121;17;17,5;16,0;0,0;94,0;166,4
2005-06-21 18:00:00;4122;18;17,3;16,0;0,0;93,8;185,6
2005-06-21 19:00:00;4123;19;16,8;16,0;0,0;93,8;229,6
2005-06-21 20:00:00;4124;20;16,1;16,0;0,0;93,8;235,9
2005-06-21 21:00:00;4125;21;15,2;16,0;0,0;93,7;220,0
2005-06-21 22:00:00;4126;22;14,5;16,0;0,0;93,7;132,4
2005-06-21 23:00:00;4127;23;14,2;16,0;0,0;93,5;83,0
2005-06-22 00:00:00;4128;0;14,1;15,9;0,0;93,4;57,4
2005-06-22 01:00:00;4129;1;13,6;15,9;0,0;93,4;31,0
2005-06-22 02:00:00;4130;2;12,3;15,9;0,0;93,4;12,2
2005-06-22 03:00:00;4131;3;12,0;15,9;0,0;93,4;8,8
2005-06-22 04:00:00;4132;4;12,1;15,9;0,0;93,1;26,4
2005-06-22 05:00:00;4133;5;11,8;15,9;0,0;92,9;66,2
2005-06-22 06:00:00;4134;6;11,8;15,9;0,0;92,8;178,9
2005-06-22 07:00:00;4135;7;12,1;15,9;0,0;92,8;191,5
2005-06-22 08:00:00;4136;8;13,9;15,9;0,0;92,7;192,3
2005-06-22 09:00:00;4137;9;15,7;15,9;0,0;92,7;201,6
2005-06-22 10:00:00;4138;10;17,4;15,9;0,0;92,7;192,3
2005-06-22 11:00:00;4139;11;18,7;15,9;0,0;92,1;186,5
2005-06-22 12:00:00;4140;12;19,4;15,9;0,0;92,1;172,6
2005-06-22 13:00:00;4141;13;20,1;15,9;0,0;92,1;151,7
2005-06-22 14:00:00;4142;14;21,1;15,9;0,0;92,0;138,3
2005-06-22 15:00:00;4143;15;21,4;15,9;0,0;91,9;129,1
2005-06-22 16:00:00;4144;16;20,7;15,9;0,0;91,9;134,1
2005-06-22 17:00:00;4145;17;20,4;15,9;0,0;91,8;166,4
2005-06-22 18:00:00;4146;18;19,3;15,9;0,0;91,8;185,6
2005-06-22 19:00:00;4147;19;17,6;15,9;0,0;91,6;229,6
2005-06-22 20:00:00;4148;20;15,7;15,9;0,0;91,5;235,9
2005-06-22 21:00:00;4149;21;14,8;15,9;0,0;91,3;220,0
2005-06-22 22:00:00;4150;22;13,7;15,9;0,0;91,3;132,4
2005-06-22 23:00:00;4151;23;13,0;15,9;0,0;91,0;83,0
2005-06-23 00:00:00;4152;0;11,7;14,6;0,0;90,9;57,4
2005-06-23 01:00:00;4153;1;11,8;14,6;0,0;90,8;31,0
2005-06-23 02:00:00;4154;2;11,2;14,6;0,0;90,8;12,2
2005-06-23 03:00:00;4155;3;11,2;14,6;0,0;90,7;8,8
2005-06-23 04:00:00;4156;4;10,6;14,6;0,0;90,5;26,4
2005-06-23 05:00:00;4157;5;10,2;14,6;0,0;90,4;66,2
2005-06-23 06:00:00;4158;6;10,7;14,6;0,0;89,9;178,9
2005-06-23 07:00:00;4159;7;11,4;14,6;0,0;89,6;191,5
2005-06-23 08:00:00;4160;8;12,5;14,6;0,0;89,4;192,3
2005-06-23 09:00:00;4161;9;14,4;14,6;0,0;89,3;201,6
2005-06-23 10:00:00;4162;10;15,6;14,6;0,0;89,3;192,3
2005-06-23 11:00:00;4163;11;16,8;14,6;0,0;89,1;186,5
2005-06-23 12:00:00;4164;12;17,5;14,6;0,0;89,1;172,6
2005-06-23 13:00:00;4165;13;18,5;14,6;0,0;88,8;151,7
2005-06-23 14:00:00;4166;14;19,3;14,6;0,0;88,7;138,3
2005-06-23 15:00:00;4167;15;19,5;14,6;0,0;88,5;129,1
2005-06-23 16:00:00;4168;16;19,4;14,6;0,0;88,5;134,1
2005-06-23 17:00:00;4169;17;18,8;14,6;0,0;88,5;166,4
2005-06-23 18:00:00;4170;18;17,6;14,6;0,0;88,5;185,6
2005-06-23 19:00:00;4171;19;16,6;14,6;0,0;88,5;229,6
2005-06-23 20:00:00;4172;20;15,0;14,6;0,0;88,4;235,9
2005-06-23 21:00:00;4173;21;14,1;14,6;0,0;88,3;220,0
2005-06-23 22:00:00;4174;22;12,9;14,6;0,0;87,9;132,4
2005-06-23 23:00:00;4175;23;12,3;14,6;0,0;87,8;83,0
2005-06-24 00:00:00;4176;0;11,3;14,4;0,0;87,7;57,4
2005-06-24 01:00:00;4177;1;11,2;14,4;0,0;87,5;31,0
2005-06-24 02:00:00;4178;2;10,7;14,4;0,0;87,5;12,2
2005-06-24 03:00:00;4179;3;10,4;14,4;0,0;87,4;8,8
2005-06-24 04:00:00;4180;4;10,3;14,4;0,0;87,0;26,4
2005-06-24 05:00:00;4181;5;10,4;14,4;0,0;86,9;66,2
2005-06-24 06:00:00;4182;6;10,9;14,4;0,0;86,9;178,9
2005-06-24 07:00:00;4183;7;11,9;14,4;0,0;86,9;191,5
2005-06-24 08:00:00;4184;8;13,4;14,4;0,0;86,8;192,3
2005-06-24 09:00:00;4185;9;14,7;14,4;0,0;86,7;201,6
2005-06-24 10:00:00;4186;10;15,5;14,4;0,0;86,6;192,3
2005-06-24 11:00:00;4187;11;16,9;14,4;0,0;86,6;186,5
2005-06-24 12:00:00;4188;12;17,9;14,4;0,0;86,4;172,6
2005-06-24 13:00:00;4189;13;18,9;14,4;0,0;86,2;151,7
2005-06-24 14:00:00;4190;14;19,1;14,4;0,0;86,1;138,3
2005-06-24 15:00:00;4191;15;18,7;14,4;0,0;86,1;129,1
2005-06-24 16:00:00;4192;16;18,3;14,4;0,0;86,1;134,1
2005-06-24 17:00:00;4193;17;18,2;14,4;0,0;85,9;166,4
2005-06-24 18:00:00;4194;18;16,8;14,4;0,0;85,8;185,6
2005-06-24 19:00:00;4195;19;15,5;14,4;0,0;85,8;229,6
2005-06-24 20:00:00;4196;20;14,9;14,4;0,0;85,7;235,9
2005-06-24 21:00:00;4197;21;14,1;14,4;0,0;85,6;220,0
2005-06-24 22:00:00;4198;22;13,5;14,4;0,0;85,4;132,4
2005-06-24 23:00:00;4199;23;12,6;14,4;0,0;85,4;83,0
2005-06-25 00:00:00;4200;0;12,1;16,3;0,0;85,3;57,4
2005-06-25 01:00:00;4201;1;11,6;16,3;0,0;85,0;31,0
2005-06-25 02:00:00;4202;2;11,5;16,3;0,0;84,9;12,2
2005-06-25 03:00:00;4203;3;11,9;16,3;0,0;84,7;8,8
2005-06-25 04:00:00;4204;4;11,6;16,3;0,0;84,6;26,4
2005-06-25 05:00:00;4205;5;11,8;16,3;0,0;84,6;66,2
2005-06-25 06:00:00;4206;6;12,2;16,3;0,0;84,5;178,9
2005-06-25 07:00:00;4207;7;13,2;16,3;0,0;84,5;191,5
2005-06-25 08:00:00;4208;8;14,8;16,3;0,0;84,4;192,3
2005-06-25 09:00:00;4209;9;16,3;16,3;0,0;84,3;201,6
2005-06-25 10:00:00;4210;10;17,9;16,3;0,0;84,3;192,3
2005-06-25 11:00:00;4211;11;18,9;16,3;0,0;84,1;186,5
2005-06-25 12:00:00;4212;12;19,4;16,3;0,0;84,0;172,6
2005-06-25 13:00:00;4213;13;19,7;16,3;0,0;84,0;151,7
2005-06-25 14:00:00;4214;14;20,7;16,3;0,0;83,8;138,3
2005-06-25 15:00:00;4215;15;20,3;16,3;0,0;83,7;129,1
2005-06-25 16:00:00;4216;16;20,0;16,3;0,0;83,6;134,1
2005-06-25 17:00:00;4217;17;19,8;16,3;0,0;83,5;166,4
2005-06-25 18:00:00;4218;18;19,6;16,3;0,0;83,3;185,6
2005-06-25 19:00:00;4219;19;18,8;16,3;0,0;83,2;229,6
2005-06-25 20:00:00;4220;20;18,1;16,3;0,0;83,1;235,9
2005-06-25 21:00:00;4221;21;17,5;16,3;0,0;83,1;220,0
2005-06-25 22:00:00;4222;22;16,9;16,3;0,0;83,0;132,4
2005-06-25 23:00:00;4223;23;16,6;16,3;0,0;82,8;83,0
2005-06-26 00:00:00;4224;0;15,8;17,5;0,0;82,7;57,4
2005-06-26 01:00:00;4225;1;15,2;17,5;0,0;82,6;31,0
2005-06-26 02:00:00;4226;2;15,5;17,5;0,0;82,3;12,2
2005-06-26 03:00:00;4227;3;15,4;17,5;0,0;81,9;8,8
2005-06-26 04:00:00;4228;4;14,7;17,5;0,0;81,9;26,4
2005-06-26 05:00:00;4229;5;14,8;17,5;0,0;81,7;66,2
2005-06-26 06:00:00;4230;6;15,2;17,5;0,0;81,7;178,9
2005-06-26 07:00:00;4231;7;16,0;17,5;0,0;81,6;191,5
2005-06-26 08:00:00;4232;8;17,2;17,5;0,0;81,5;192,3
2005-06-26 09:00:00;4233;9;18,0;17,5;0,0;81,4;201,6
2005-06-26 10:00:00;4234;10;18,5;17,5;0,0;81,2;192,3
2005-06-26 11:00:00;4235;11;19,5;17,5;0,0;81,2;186,5
2005-06-26 12:00:00;4236;12;20,0;17,5;0,0;80,4;172,6
2005-06-26 13:00:00;4237;13;19,7;17,5;0,0;80,3;151,7
2005-06-26 14:00:00;4238;14;19,7;17,5;0,0;80,1;138,3
2005-06-26 15:00:00;4239;15;19,9;17,5;0,0;80,1;129,1
2005-06-26 16:00:00;4240;16;19,7;17,5;0,0;79,9;134,1
2005-06-26 17:00:00;4241;17;19,4;17,5;0,0;79,7;166,4
2005-06-26 18:00:00;4242;18;18,4;17,5;0,0;79,6;185,6
2005-06-26 19:00:00;4243;19;18,1;17,5;0,0;79,5;229,6
2005-06-26 20:00:00;4244;20;17,9;17,5;0,0;79,5;235,9
2005-06-26 21:00:00;4245;21;17,6;17,5;0,0;79,4;220,0
2005-06-26 22:00:00;4246;22;16,5;17,5;0,0;79,4;132,4
2005-06-26 23:00:00;4247;23;16,0;17,5;0,0;79,4;83,0
2005-06-27 00:00:00;4248;0;15,4;18,7;0,0;79,4;57,4
2005-06-27 01:00:00;4249;1;15,0;18,7;0,0;79,3;31,0
2005-06-27 02:00:00;4250;2;14,2;18,7;0,0;79,1;12,2
2005-06-27 03:00:00;4251;3;13,6;18,7;0,0;79,0;8,8
2005-06-27 04:00:00;4252;4;13,5;18,7;0,0;78,8;26,4
2005-06-27 05:00:00;4253;5;13,8;18,7;0,0;78,8;66,2
2005-06-27 06:00:00;4254;6;14,3;18,7;0,0;78,7;178,9
2005-06-27 07:00:00;4255;7;15,0;18,7;0,0;78,7;191,5
2005-06-27 08:00:00;4256;8;16,7;18,7;0,0;78,4;192,3
2005-06-27 09:00:00;4257;9;18,7;18,7;0,0;78,3;201,6
2005-06-27 10:00:00;4258;10;20,7;18,7;0,0;78,2;192,3
2005-06-27 11:00:00;4259;11;21,4;18,7;0,0;78,2;186,5
2005-06-27 12:00:00;4260;12;22,0;18,7;0,0;77,7;172,6
2005-06-27 13:00:00;4261;13;22,7;18,7;0,0;77,6;151,7
2005-06-27 14:00:00;4262;14;23,7;18,7;0,0;77,4;138,3
2005-06-27 15:00:00;4263;15;24,3;18,7;0,0;77,3;129,1
2005-06-27 16:00:00;4264;16;24,1;18,7;0,0;77,3;134,1
2005-06-27 17:00:00;4265;17;23,7;18,7;0,0;77,3;166,4
2005-06-27 18:00:00;4266;18;22,3;18,7;0,0;77,3;185,6
2005-06-27 19:00:00;4267;19;20,6;18,7;0,0;77,0;229,6
2005-06-27 20:00:00;4268;20;19,4;18,7;0,0;77,0;235,9
2005-06-27 21:00:00;4269;21;18,4;18,7;0,0;76,9;220,0
2005-06-27 22:00:00;4270;22;18,0;18,7;0,0;76,9;132,4
2005-06-27 23:00:00;4271;23;16,9;18,7;0,0;76,8;83,0
2005-06-28 00:00:00;4272;0;16,6;20,9;0,0;76,8;57,4
2005-06-28 01:00:00;4273;1;16,1;20,9;0,0;76,6;31,0
2005-06-28 02:00:00;4274;2;15,7;20,9;0,0;76,5;12,2
2005-06-28 03:00:00;4275;3;15,9;20,9;0,0;76,4;8,8
2005-06-28 04:00:00;4276;4;15,7;20,9;0,0;76,0;26,4
2005-06-28 05:00:00;4277;5;15,2;20,9;0,0;76,0;66,2
2005-06-28 06:00:00;4278;6;15,9;20,9;0,0;76,0;178,9
2005-06-28 07:00:00;4279;7;16,8;20,9;0,0;76,0;191,5
2005-06-28 08:00:00;4280;8;18,6;20,9;0,0;75,9;192,3
2005-06-28 09:00:00;4281;9;21,3;20,9;0,0;75,8;201,6
2005-06-28 10:00:00;4282;10;23,0;20,9;0,0;75,7;192,3
2005-06-28 11:00:00;4283;11;24,1;20,9;0,0;75,7;186,5
2005-06-28 12:00:00;4284;12;25,4;20,9;0,0;75,6;172,6
2005-06-28 13:00:00;4285;13;25,7;20,9;0,0;75,6;151,7
2005-06-28 14:00:00;4286;14;26,3;20,9;0,0;75,5;138,3
2005-06-28 15:00:00;4287;15;26,6;20,9;0,0;75,5;129,1
2005-06-28 16:00:00;4288;16;26,5;20,9;0,0;75,4;134,1
2005-06-28 17:00:00;4289;17;26,0;20,9;0,0;75,4;166,4
2005-06-28 18:00:00;4290;18;24,5;20,9;0,0;75,3;185,6
2005-06-28 19:00:00;4291;19;23,5;20,9;0,0;75,3;229,6
2005-06-28 20:00:00;4292;20;22,5;20,9;0,0;75,0;235,9
2005-06-28 21:00:00;4293;21;20,8;20,9;0,0;75,0;220,0
2005-06-28 22:00:00;4294;22;19,4;20,9;0,0;74,8;132,4
2005-06-28 23:00:00;4295;23;18,7;20,9;0,0;74,5;83,0
2005-06-29 00:00:00;4296;0;17,8;22,0;0,0;74,4;57,4
2005-06-29 01:00:00;4297;1;17,4;22,0;0,0;74,3;31,0
2005-06-29 02:00:00;4298;2;17,0;22,0;0,0;74,1;12,2
2005-06-29 03:00:00;4299;3;17,1;22,0;0,0;74,0;8,8
2005-06-29 04:00:00;4300;4;17,1;22,0;0,0;74,0;26,4
2005-06-29 05:00:00;4301;5;17,9;22,0;0,0;73,9;66,2
2005-06-29 06:00:00;4302;6;18,3;22,0;0,0;73,8;178,9
2005-06-29 07:00:00;4303;7;19,7;22,0;0,0;73,6;191,5
2005-06-29 08:00:00;4304;8;21,2;22,0;0,0;73,5;192,3
2005-06-29 09:00:00;4305;9;23,0;22,0;0,0;73,5;201,6
2005-06-29 10:00:00;4306;10;24,9;22,0;0,0;73,4;192,3
2005-06-29 11:00:00;4307;11;26,0;22,0;0,0;73,4;186,5
2005-06-29 12:00:00;4308;12;27,3;22,0;0,0;73,4;172,6
2005-06-29 13:00:00;4309;13;27,3;22,0;0,0;73,3;151,7
2005-06-29 14:00:00;4310;14;27,7;22,0;0,0;73,3;138,3
2005-06-29 15:00:00;4311;15;27,9;22,0;0,0;73,2;129,1
2005-06-29 16:00:00;4312;16;27,2;22,0;0,0;73,2;134,1
2005-06-29 17:00:00;4313;17;25,7;22,0;0,0;73,2;166,4
2005-06-29 18:00:00;4314;18;25,0;22,0;0,0;73,1;185,6
2005-06-29 19:00:00;4315;19;22,9;22,0;0,0;73,1;229,6
2005-06-29 20:00:00;4316;20;21,7;22,0;0,0;72,8;235,9
2005-06-29 21:00:00;4317;21;20,2;22,0;0,0;72,5;220,0
2005-06-29 22:00:00;4318;22;19,0;22,0;0,0;72,5;132,4
2005-06-29 23:00:00;4319;23;18,1;22,0;0,0;72,5;83,0
2005-06-30 00:00:00;4320;0;16,8;19,1;0,0;72,5;57,4
2005-06-30 01:00:00;4321;1;16,2;19,1;0,0;72,3;31,0
2005-06-30 02:00:00;4322;2;15,3;19,1;0,0;72,2;12,2
2005-06-30 03:00:00;4323;3;15,2;19,1;0,0;72,2;8,8
2005-06-30 04:00:00;4324;4;15,1;19,1;0,0;72,1;26,4
2005-06-30 05:00:00;4325;5;14,9;19,1;0,0;72,1;66,2
2005-06-30 06:00:00;4326;6;15,8;19,1;0,0;72,0;178,9
2005-06-30 07:00:00;4327;7;16,7;19,1;0,0;72,0;191,5
2005-06-30 08:00:00;4328;8;17,6;19,1;0,0;72,0;192,3
2005-06-30 09:00:00;4329;9;18,9;19,1;0,0;71,9;201,6
2005-06-30 10:00:00;4330;10;20,1;19,1;0,0;71,9;192,3
2005-06-30 11:00:00;4331;11;21,4;19,1;0,0;71,8;186,5
2005-06-30 12:00:00;4332;12;22,5;19,1;0,0;71,7;172,6
2005-06-30 13:00:00;4333;13;23,3;19,1;0,0;71,7;151,7
2005-06-30 14:00:00;4334;14;23,9;19,1;0,0;71,6;138,3
2005-06-30 15:00:00;4335;15;23,7;19,1;0,0;71,5;129,1
2005-06-30 16:00:00;4336;16;22,9;19,1;0,0;71,3;134,1
2005-06-30 17:00:00;4337;17;23,0;19,1;0,0;71,1;166,4
2005-06-30 18:00:00;4338;18;22,2;19,1;0,0;71,1;185,6
2005-06-30 19:00:00;4339;19;20,7;19,1;0,0;71,0;229,6
2005-06-30 20:00:00;4340;20;19,2;19,1;0,0;71,0;235,9
2005-06-30 21:00:00;4341;21;18,1;19,1;0,0;70,9;220,0
2005-06-30 22:00:00;4342;22;17,4;19,1;0,0;70,9;132,4
2005-06-30 23:00:00;4343;23;16,7;19,1;0,0;70,9;83,0
2005-07-01 00:00:00;4344;0;17,3;19,9;0,0;70,7;57,4
2005-07-01 01:00:00;4345;1;16,6;19,9;0,0;70,6;31,0
