HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
107,2303057.5067546656,2303057.5067546656,0.0,0.0,20.0,-3.0599999999999996,350269.45310695795,,2303.0575067546656,0.0,31.11571306644472,-0.0,ALL_BUILDINGS
108,2321576.0807137867,2321576.0807137867,0.0,0.0,20.0,-3.26,159135.7665748362,,2321.5760807137867,0.0,31.36591030729596,-0.0,ALL_BUILDINGS
109,2345002.261929583,2345002.261929583,0.0,0.0,20.0,-3.3200000000000003,91623.62317945114,,2345.002261929583,0.0,31.682412318563756,-0.0,ALL_BUILDINGS
110,2344218.8215409825,2344218.8215409825,0.0,0.0,20.0,-3.86,420824.8425451742,,2344.2188215409824,0.0,31.671827560577967,-0.0,ALL_BUILDINGS
111,2371085.553989616,2371085.553989616,0.0,0.0,20.0,-5.109999999999999,548865.0916268228,,2371.085553989616,0.0,32.03481351965748,-0.0,ALL_BUILDINGS
112,2382113.540053197,2382113.540053197,0.0,0.0,20.0,-4.98,303777.7962526346,,2382.113540053197,0.0,32.183808344601594,-0.0,ALL_BUILDINGS
113,2493318.421450379,2493318.421450379,0.0,0.0,20.0,-6.119999999999999,43400.66361131896,,2493.318421450379,0.0,33.68625418930769,-0.0,ALL_BUILDINGS
114,2616863.506530744,2616863.506530744,0.0,0.0,20.0,-7.25,0.0,,2616.863506530744,0.0,35.355423720183694,-0.0,ALL_BUILDINGS
115,2692563.2890024255,2692563.2890024255,0.0,0.0,20.0,-7.41,0.0,,2692.5632890024253,0.0,36.37817400048403,-0.0,ALL_BUILDINGS
116,2723413.6679656496,2723413.6679656496,0.0,0.0,20.0,-6.9,0.0,,2723.4136679656494,0.0,36.79498145622292,-0.0,ALL_BUILDINGS
117,2802748.620549371,2802748.620549371,0.0,0.0,20.0,-7.640000000000001,0.0,,2802.748620549371,0.0,37.86684510421911,-0.0,ALL_BUILDINGS
118,2898885.6250027115,2898885.6250027115,0.0,0.0,20.0,-8.67,0.0,,2898.8856250027115,0.0,39.16571473160107,-0.0,ALL_BUILDINGS
119,3009327.978006908,3009327.978006908,0.0,0.0,20.0,-9.88,0.0,,3009.3279780069083,0.0,40.65785835215012,-0.0,ALL_BUILDINGS
120,3071536.4412955046,3071536.4412955046,0.0,0.0,20.0,-10.04,0.0,,3071.5364412955046,0.0,41.4983326730541,-0.0,ALL_BUILDINGS
121,3153634.9626933327,3153634.9626933327,0.0,0.0,20.0,-10.73,0.0,,3153.634962693333,0.0,42.60753382304792,-0.0,ALL_BUILDINGS
122,3202193.1825455967,3202193.1825455967,0.0,0.0,20.0,-10.77,0.0,,3202.1931825455968,0.0,43.26358502086169,-0.0,ALL_BUILDINGS
