Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,8.944507318689235,0.0,0.1544955788563784
20.0,8.975053103857297,0.0,0.0
20.0,8.94530926125588,0.0,0.0
20.0,8.864424979862978,0.0,0.0
20.0,8.742750286927492,0.0,0.0
20.0,8.608019904203529,0.0,0.0
20.0,8.475246004149875,0.0,0.0
20.0,8.371484732166113,0.0,0.0
18.0,3.9355562355205778,0.0,0.0
16.0,2.4824738582747847,0.0,0.0
16.0,2.869126857776848,0.0,0.0
16.0,3.1136588153398126,0.0,0.0
16.0,3.289253355941287,0.0,0.0
16.0,3.4203895179343493,0.0,0.0
16.0,3.5335052326799388,0.0,0.0
18.0,8.001448118594254,0.0,0.0
20.0,9.463220178848504,0.0,0.1324247818768958
20.0,9.029126949530594,0.0,0.4193451718440075
20.0,8.707936267196347,0.0,0.6400531221496087
20.0,8.465848036252622,0.0,0.7835133073885521
20.0,8.280246101555134,0.0,0.8276549208367423
20.0,8.008471053771467,0.0,1.2359646308510273
20.0,7.8622158613156845,0.0,1.1476814819115468
20.0,7.845043330119603,0.0,0.7724779624941794
20.0,7.9028547333523775,0.0,0.3310619839260769
20.0,7.980141817427762,0.0,0.0
20.0,8.007558885518366,0.0,0.0
20.0,8.046223206253966,0.0,0.0
20.0,8.091588961950846,0.0,0.0
20.0,8.131404972695439,0.0,0.0
20.0,8.141006567297937,0.0,0.0
20.0,8.134277423649968,0.0,0.0
18.0,3.7816686555525907,0.0,0.0
16.0,2.4076579842925274,0.0,0.0
16.0,2.910826923757518,0.0,0.0
16.0,3.2748137020424153,0.0,0.0
16.0,3.565240949158874,0.0,0.0
16.0,3.8095900662869338,0.0,0.0
16.0,4.0140912519114496,0.0,0.0
18.0,8.528828845260174,0.0,0.0
20.0,9.237078506789128,0.0,2.7103206193372102
20.0,7.909138658552368,0.0,5.096956987372704
20.0,7.391621875367159,0.0,4.46086108889855
20.0,7.524283003266036,0.0,2.4359827834815424
20.0,7.72047762159115,0.0,1.23855289797523
20.0,7.251857216614089,0.0,2.2532860127343306
20.0,6.65307061270556,0.0,3.346252323258306
20.0,5.713160555971311,0.0,5.430269090688724
20.0,5.640482632031958,0.0,4.2280731008953465
20.0,6.820709722744375,0.0,0.0
20.0,7.228660663798938,0.0,0.0
20.0,7.505212268459428,0.0,0.0
20.0,7.688373826478968,0.0,0.0
20.0,7.840156696974026,0.0,0.0
20.0,7.9881911341758585,0.0,0.0
20.0,8.142302534766536,0.0,0.0
18.0,3.951198327572549,0.0,0.0
16.0,2.695402514291394,0.0,0.0
