Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,2.6442533919641815,0.0,0.0
20.0,2.683612703321794,0.0,0.0
20.0,2.7410015459343735,0.0,0.0
18.701277545233193,0.0,0.0,0.0
17.777363161693682,0.0,0.0,0.0
17.873078938901745,0.0,0.0,0.0
17.612055952587383,0.0,0.0,0.0
17.53289186207937,0.0,0.0,0.0
17.38426950938709,0.0,0.0,0.0
17.265928632088684,0.0,0.0,0.0
18.59948835463484,3.139196513433999,0.0,0.0
20.0,4.04879544407996,0.0,0.31615023822029403
20.0,3.0457243012982187,0.0,1.6295816657477968
20.0,2.850841943954195,0.0,1.076578669396052
20.0,2.8651209862925473,0.0,0.5770759281748263
20.0,2.8904673173669613,0.0,0.34587662873401814
20.0,2.6261332589996407,0.0,0.6036903234107373
20.0,2.2292964323346034,0.0,1.2525640901922288
20.0,2.126737833390006,0.0,1.3431149463270253
20.0,2.7485553275335324,0.0,0.02330498572879169
20.0,2.8514422675297424,0.0,0.0
20.0,2.888740999809961,0.0,0.0
20.0,2.9060904534614624,0.0,0.0
20.0,2.934931479564879,0.0,0.0
20.0,2.9749606923673126,0.0,0.0
20.0,3.0371586699025888,0.0,0.0
20.0,3.105256795807484,0.0,0.0
18.528782900843993,0.0,0.0,0.0
17.48558412766689,0.0,0.0,0.0
17.604125091688392,0.0,0.0,0.0
17.31253794066546,0.0,0.0,0.0
17.224120353415863,0.0,0.0,0.0
17.068187915213908,0.0,0.0,0.0
16.949462334622424,0.0,0.0,0.0
18.440180697024413,3.4864531842419737,0.0,0.0
20.0,4.380203440387794,0.0,0.5967418322483298
20.0,3.5323110512261335,0.0,1.5216524155600666
20.0,3.29782264568484,0.0,1.1068286866425296
20.0,3.3986641511412174,0.0,0.48461055127377684
20.0,3.3984577690805113,0.0,0.32450563962916024
20.0,3.107266408706103,0.0,0.5737539788636908
20.0,2.6341737851757916,0.0,1.25880098549544
20.0,2.4035587816959985,0.0,1.4861942875222836
20.0,2.826349926904295,0.0,0.4795259834364633
20.0,3.136614508952973,0.0,0.0
20.0,3.2481617886320198,0.0,0.0
20.0,3.3451171231356014,0.0,0.0
20.0,3.4261287638763314,0.0,0.0
20.0,3.4982862607652754,0.0,0.0
20.0,3.537161228190105,0.0,0.0
20.0,3.564489294676621,0.0,0.0
18.334563151058525,0.0,0.0,0.0
17.15745612101778,0.0,0.0,0.0
17.275418732353632,0.0,0.0,0.0
16.917788311034062,0.0,0.0,0.0
16.819384829166466,0.0,0.0,0.0
16.681982474172706,0.0,0.0,0.0
16.608653410699766,0.0,0.0,0.0
18.28079321705384,3.7920375213048425,0.0,0.0
20.0,5.044585221845877,0.0,0.06603079461316425
20.0,4.50697105142359,0.0,0.4940470532404043
20.0,4.255259421770719,0.0,0.5077347499364115
20.0,4.08979104269764,0.0,0.482364033422823
20.0,4.019579751763231,0.0,0.4029170010561435
20.0,3.8417096495534904,0.0,0.5256094154539024
20.0,3.738388029079029,0.0,0.6122767499029191
20.0,3.865664855406107,0.0,0.27965981502613135
20.0,3.9906459724604626,0.0,0.04272580888437255
20.0,4.015877329775532,0.0,0.0
20.0,4.012231817368706,0.0,0.0
20.0,4.022597642105829,0.0,0.0
20.0,4.051346531959482,0.0,0.0
20.0,4.0799962744264,0.0,0.0
20.0,4.0854268785372785,0.0,0.0
20.0,4.0771311843550215,0.0,0.0
18.118671955373742,0.0,0.0,0.0
16.827307220439128,0.0,0.0,0.0
17.03175410953672,0.0,0.0,0.0
16.69558155462829,0.0,0.0,0.0
16.63489765030845,0.0,0.0,0.0
16.501778660109363,0.0,0.0,0.0
16.43130234085173,0.0,0.0,0.0
18.19195862089386,3.963684532944373,0.0,0.0
20.0,5.2335947003975,0.0,0.02718915173184476
20.0,4.803423643370188,0.0,0.11652493893348519
20.0,4.479621475229044,0.0,0.19032405869307104
20.0,4.235517948629462,0.0,0.23304987786697037
20.0,4.054617601090034,0.0,0.24858651444044466
20.0,3.946509617370611,0.0,0.23304987786697037
20.0,3.908051583760761,0.0,0.18255574040633388
20.0,3.8970399897567,0.0,0.10875660006769458
20.0,3.8768281787647076,0.0,0.01942082315558086
20.0,3.809847067259333,0.0,0.0
20.0,3.730502441379948,0.0,0.0
20.0,3.6660475639633416,0.0,0.0
20.0,3.6395160927121872,0.0,0.0
20.0,3.618997785043854,0.0,0.0
20.0,3.589563420689778,0.0,0.0
20.0,3.5482710856242434,0.0,0.0
18.376031344940813,0.0,0.0,0.0
17.272038610711643,0.0,0.0,0.0
17.466416012249503,0.0,0.0,0.0
17.191336356797624,0.0,0.0,0.0
17.150783235379613,0.0,0.0,0.0
17.034870715397123,0.0,0.0,0.0
16.96363971860838,0.0,0.0,0.0
18.45862462827192,3.392380686603768,0.0,0.0
20.0,4.503295017332219,0.0,0.027189150016923645
20.0,4.162364525270935,0.0,0.11652493893348519
20.0,3.849267015386552,0.0,0.29908065190108113
20.0,3.6294102987244052,0.0,0.36899565367540543
20.0,3.5406149019345965,0.0,0.25247068730318223
20.0,3.3798219017139,0.0,0.36511148081266775
20.0,3.3255705700599596,0.0,0.32238566163876853
20.0,3.3398715492838207,0.0,0.19420823155580863
20.0,3.3932408931853324,0.0,0.03495747687826642
20.0,3.4004803988119154,0.0,0.0
20.0,3.3778075739222304,0.0,0.0
20.0,3.313616729631604,0.0,0.0
20.0,3.2433056537453617,0.0,0.0
20.0,3.1746743299607543,0.0,0.0
20.0,3.1263775786054446,0.0,0.0
20.0,3.109760518698846,0.0,0.0
18.565068962441007,0.0,0.0,0.0
17.584319256093206,0.0,0.0,0.0
17.758257215916235,0.0,0.0,0.0
17.528911311945233,0.0,0.0,0.0
17.50719291969495,0.0,0.0,0.0
